quarter_key,year,quarter,region_ar,city,property_type,sales_transactions,market_value,avg_price_m2,property_category_ar
2020Q1,2020,1,منطقة مكة المكرمة,Jeddah,Residential,6,3948841.0,4449.682139,شقة
2023Q3,2023,3,منطقة الرياض,Riyadh,Residential,10,5847000.0,4275.615646,شقة
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,5,2855200.0,,شقة
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,34,19728928.13,3962.76195,شقة
2022Q3,2022,3,منطقة الرياض,Riyadh,Residential,17,7285555.0,2772.79089,شقة
2021Q4,2021,4,منطقة الرياض,Riyadh,Residential,17,7485040.0,2872.827243,شقة
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,17,6356935.0,2164.006015,شقة
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,7,2622293.0,,شقة
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,14,6995635.12,2914.484746,شقة
2018Q3,2018,3,منطقة الرياض,Riyadh,Residential,3,720000.0,,شقة
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,13,5556438.4,2653.216486,شقة
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,23,7973119.58,2202.174085,شقة
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,10,2541024.0,1852.423587,شقة
2020Q1,2020,1,المنطقة الشرقية,Dammam,Residential,2,580000.0,,شقة
2023Q3,2023,3,المنطقة الشرقية,Dammam,Residential,70,40656202.0,3445.161887,شقة
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,13,3995500.0,2453.970524,شقة
2022Q1,2022,1,المنطقة الشرقية,Dammam,Residential,4,2185359.0,,شقة
2018Q2,2018,2,المنطقة الشرقية,Dammam,Residential,2,2920000.0,,فيلا
2018Q2,2018,2,منطقة الرياض,Riyadh,Residential,6,1752358.0,1608.131615,شقة
2022Q1,2022,1,منطقة الرياض,Riyadh,Residential,5,81047919.92,,فيلا
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,3,11800000.0,,فيلا
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,3,11621757.0,,فيلا
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,5,10880000.0,,فيلا
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,2,16925000.0,,فيلا
2018Q2,2018,2,منطقة الرياض,Riyadh,Residential,2,2125900.0,,فيلا
2023Q3,2023,3,منطقة الرياض,Riyadh,Residential,167,197704176.92,4270.760025,فيلا
2022Q4,2022,4,منطقة الرياض,Riyadh,Residential,249,330252989.7,4348.739496,فيلا
2022Q1,2022,1,منطقة الرياض,Riyadh,Residential,466,630178520.08,4197.051591,فيلا
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,1,840000.0,,فيلا
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,337,458336549.17,4285.946667,فيلا
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,344,416266040.82,3733.104486,فيلا
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,521,609273344.98,3566.306839,فيلا
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,451,509109634.3,3288.717299,فيلا
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,4,4050000.0,,فيلا
2022Q3,2022,3,منطقة الرياض,Riyadh,Residential,1,800000.0,,فيلا
2021Q4,2021,4,منطقة الرياض,Riyadh,Residential,155,67690876.53,830.0,فيلا
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,1,498750.0,,شقة
2019Q3,2019,3,منطقة الرياض,Riyadh,Residential,14,5321000.0,1936.735396,شقة
2018Q4,2018,4,منطقة الرياض,Riyadh,Residential,2,845188.0,,شقة
2018Q1,2018,1,منطقة الرياض,Riyadh,Residential,8,4376750.0,2341.68898,شقة
2023Q3,2023,3,منطقة الرياض,Riyadh,Residential,9,6868600.0,6667.916334,شقة
2022Q4,2022,4,منطقة الرياض,Riyadh,Residential,18,17015501.0,6475.063687,شقة
2018Q2,2018,2,المنطقة الشرقية,Dammam,Commercial,3,3050000.0,,قطعة أرض-تجارى
2018Q2,2018,2,منطقة مكة المكرمة,Jeddah,Residential,11,14917498.0,3406.665107,فيلا
2020Q3,2020,3,منطقة مكة المكرمة,Jeddah,Residential,2,1390000.0,,شقة
2021Q2,2021,2,منطقة مكة المكرمة,Jeddah,Residential,1,700000.0,,شقة
2020Q3,2020,3,منطقة مكة المكرمة,Jeddah,Residential,5,2971800.0,,شقة
2019Q4,2019,4,منطقة مكة المكرمة,Jeddah,Residential,1,550000.0,,شقة
2022Q4,2022,4,منطقة مكة المكرمة,Jeddah,Residential,1,500000.0,,شقة
2023Q1,2023,1,منطقة مكة المكرمة,Jeddah,Residential,88,59055175.78,4359.7583,شقة
2019Q2,2019,2,منطقة مكة المكرمة,Jeddah,Residential,41,52376830.31,3765.965814,فيلا
2018Q3,2018,3,منطقة مكة المكرمة,Jeddah,Residential,34,38733559.0,3783.32769,فيلا
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,14,39755050.0,7374.860774,فيلا
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,52,117462470.63,6051.591763,فيلا
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,2,7500000.0,,فيلا
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,44,81600247.0,5819.299367,فيلا
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,20,69550268.0,9417.719524,فيلا
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,488,538250658.74,3353.541956,فيلا
2019Q3,2019,3,منطقة الرياض,Riyadh,Residential,331,396406546.02,2816.705739,فيلا
2018Q4,2018,4,منطقة الرياض,Riyadh,Residential,322,313211391.09,2637.517895,فيلا
2018Q1,2018,1,منطقة الرياض,Riyadh,Residential,261,259276523.7,2772.265659,فيلا
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,2,1360279.45,,فيلا
2022Q2,2022,2,المنطقة الشرقية,Dammam,Commercial,2,6575000.0,,قطعة أرض-تجارى
2020Q4,2020,4,المنطقة الشرقية,Dammam,Commercial,1,3981250.0,,قطعة أرض-تجارى
2020Q1,2020,1,المنطقة الشرقية,Dammam,Commercial,1,1500000.0,,قطعة أرض-تجارى
2018Q2,2018,2,المنطقة الشرقية,Dammam,Commercial,1,854400.0,,قطعة أرض-تجارى
2023Q3,2023,3,المنطقة الشرقية,Dammam,Commercial,1,3000000.0,,قطعة أرض-تجارى
2019Q1,2019,1,المنطقة الشرقية,Dammam,Commercial,2,6031662.0,,قطعة أرض-تجارى
2022Q1,2022,1,المنطقة الشرقية,Dammam,Commercial,2,5827500.0,,قطعة أرض-تجارى
2023Q2,2023,2,المنطقة الشرقية,Dammam,Commercial,1,3750000.0,,قطعة أرض-تجارى
2022Q3,2022,3,المنطقة الشرقية,Dammam,Commercial,2,9875000.0,,قطعة أرض-تجارى
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,3,2329000.0,,فيلا
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,2,1100000.0,,فيلا
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,31,16081912.53,1126.842868,فيلا
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,21,68395000.0,9493.622109,فيلا
2022Q3,2022,3,منطقة الرياض,Riyadh,Residential,19,59228433.0,10469.429659,فيلا
2023Q1,2023,1,منطقة مكة المكرمة,Jeddah,Residential,10,17289806.0,4178.598289,فيلا
2023Q3,2023,3,منطقة مكة المكرمة,Jeddah,Residential,13,15424356.0,4771.046511,فيلا
2022Q4,2022,4,منطقة مكة المكرمة,Jeddah,Residential,19,26448675.32,4049.310296,فيلا
2022Q1,2022,1,منطقة مكة المكرمة,Jeddah,Residential,30,40114485.85,3433.279026,فيلا
2021Q2,2021,2,منطقة مكة المكرمة,Jeddah,Residential,1,1028000.0,,فيلا
2018Q1,2018,1,منطقة مكة المكرمة,Jeddah,Residential,38,15750244.78,4033.284175,شقة
2021Q4,2021,4,منطقة الرياض,Riyadh,Residential,29,74714074.5,7190.244496,فيلا
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,38,89037450.94,6521.083035,فيلا
2022Q1,2022,1,منطقة الرياض,Riyadh,Residential,25,9898970.0,2169.155921,شقة
2022Q4,2022,4,منطقة الرياض,Riyadh,Residential,5,18130000.0,,فيلا
2022Q1,2022,1,منطقة الرياض,Riyadh,Residential,2,3500000.0,,فيلا
2022Q2,2022,2,منطقة الرياض,Riyadh,Commercial,28,15757776.66,159.447374,قطعة أرض- زراعي
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,1,863486.0,,فيلا
2022Q3,2022,3,منطقة الرياض,Riyadh,Residential,1,1055000.0,,فيلا
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,4,11570000.0,,فيلا
2019Q3,2019,3,منطقة الرياض,Riyadh,Residential,1,9397500.0,,فيلا
2018Q4,2018,4,منطقة الرياض,Riyadh,Residential,3,9385517.74,,فيلا
2018Q1,2018,1,منطقة الرياض,Riyadh,Residential,3,11800000.0,,فيلا
2023Q1,2023,1,منطقة مكة المكرمة,Jeddah,Residential,30,41298413.96,4262.573279,فيلا
2022Q2,2022,2,منطقة مكة المكرمة,Jeddah,Residential,110,157797268.11,3372.099636,فيلا
2021Q3,2021,3,منطقة مكة المكرمة,Jeddah,Residential,111,141942340.72,3506.604163,فيلا
2020Q4,2020,4,منطقة مكة المكرمة,Jeddah,Residential,141,164895738.19,2445.944753,فيلا
2020Q1,2020,1,منطقة مكة المكرمة,Jeddah,Residential,58,70765113.43,4188.275655,فيلا
2022Q3,2022,3,منطقة مكة المكرمة,Jeddah,Residential,1,1170800.0,,فيلا
2021Q1,2021,1,منطقة مكة المكرمة,Jeddah,Residential,1,1050000.0,,فيلا
2019Q2,2019,2,منطقة مكة المكرمة,Jeddah,Residential,2,10300000.0,,فيلا
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,192,195930802.0,3352.441844,فيلا
2019Q3,2019,3,منطقة الرياض,Riyadh,Residential,15,12207039.31,2309.546539,فيلا
2018Q4,2018,4,منطقة الرياض,Riyadh,Residential,5,4773355.0,,فيلا
2018Q1,2018,1,منطقة الرياض,Riyadh,Residential,5,4965697.06,,فيلا
2022Q3,2022,3,منطقة الرياض,Riyadh,Commercial,1,300000.0,,قطعة أرض- زراعي
2021Q4,2021,4,المنطقة الشرقية,Dammam,Commercial,1,3862642.0,,قطعة أرض-تجارى
2021Q1,2021,1,المنطقة الشرقية,Dammam,Commercial,1,1750000.0,,قطعة أرض-تجارى
2019Q2,2019,2,المنطقة الشرقية,Dammam,Commercial,1,7350000.0,,قطعة أرض-تجارى
2021Q3,2021,3,منطقة الرياض,Riyadh,Commercial,1,30000.0,,قطعة أرض- زراعي
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,2,5593019.0,,فيلا
2018Q2,2018,2,منطقة الرياض,Riyadh,Residential,1,14868560.0,,فيلا
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,2,1472000.0,,فيلا
2018Q1,2018,1,منطقة الرياض,Riyadh,Residential,4,30479472.0,,فيلا
2023Q3,2023,3,منطقة الرياض,Riyadh,Residential,3,2306390.0,,شقة
2022Q4,2022,4,منطقة الرياض,Riyadh,Residential,5,2670000.0,,شقة
2020Q2,2020,2,منطقة مكة المكرمة,Jeddah,Residential,166,101329993.14,3618.196931,شقة
2019Q3,2019,3,منطقة مكة المكرمة,Jeddah,Residential,313,195736298.86,3616.952422,شقة
2018Q4,2018,4,منطقة مكة المكرمة,Jeddah,Residential,222,119232409.87,3252.363977,شقة
2018Q1,2018,1,منطقة مكة المكرمة,Jeddah,Residential,303,156696927.73,3333.797712,شقة
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,62,24661474.31,2686.956992,شقة
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,90,28139358.91,2162.982513,شقة
2020Q4,2020,4,منطقة الرياض,Riyadh,Residential,53,20517016.23,2446.951929,شقة
2020Q1,2020,1,منطقة الرياض,Riyadh,Residential,45,13618010.92,2189.982791,شقة
2023Q1,2023,1,منطقة الرياض,Riyadh,Residential,114,43168031.27,2744.679269,شقة
2018Q2,2018,2,منطقة الرياض,Riyadh,Residential,27,9149894.44,2179.088312,شقة
2021Q2,2021,2,منطقة الرياض,Riyadh,Residential,80,30853668.73,2448.714329,شقة
2020Q3,2020,3,منطقة الرياض,Riyadh,Residential,57,21006946.75,2188.578694,شقة
2019Q4,2019,4,منطقة الرياض,Riyadh,Residential,34,13678471.04,2159.259453,شقة
2019Q3,2019,3,المنطقة الشرقية,Dammam,Residential,1,10000.0,,شقة
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,1,419710.0,,فيلا
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,11,8288272.0,3655.758443,شقة
2021Q3,2021,3,المنطقة الشرقية,Dammam,Residential,3,3020000.0,,فيلا
2020Q4,2020,4,المنطقة الشرقية,Dammam,Residential,4,4425000.0,,فيلا
2020Q1,2020,1,المنطقة الشرقية,Dammam,Residential,2,2196000.0,,فيلا
2019Q1,2019,1,منطقة الرياض,Riyadh,Residential,85,26085110.83,2105.123584,شقة
2023Q2,2023,2,منطقة الرياض,Riyadh,Residential,83,28645550.22,2721.077938,شقة
2022Q3,2022,3,منطقة الرياض,Riyadh,Residential,97,35588696.1,2772.653169,شقة
2021Q4,2021,4,منطقة الرياض,Riyadh,Residential,103,41132545.42,2457.633375,شقة
2019Q2,2019,2,منطقة مكة المكرمة,Jeddah,Residential,24,25155764.07,5555.300375,شقة
2022Q2,2022,2,منطقة مكة المكرمة,Jeddah,Residential,26,27114921.22,5206.140165,شقة
2018Q3,2018,3,منطقة مكة المكرمة,Jeddah,Residential,19,16724753.0,4733.505983,شقة
2021Q3,2021,3,منطقة مكة المكرمة,Jeddah,Residential,28,21884124.62,4615.439782,شقة
2020Q4,2020,4,منطقة مكة المكرمة,Jeddah,Residential,63,49502192.81,4614.834482,شقة
2021Q1,2021,1,منطقة الرياض,Riyadh,Residential,109,36294124.72,2339.367017,شقة
2020Q2,2020,2,منطقة الرياض,Riyadh,Residential,17,5933189.0,2154.315932,شقة
2019Q3,2019,3,منطقة الرياض,Riyadh,Residential,28,8489815.71,2016.099177,شقة
2018Q4,2018,4,منطقة الرياض,Riyadh,Residential,26,8739354.37,2044.789878,شقة
2018Q1,2018,1,منطقة الرياض,Riyadh,Residential,36,11663115.25,2109.681039,شقة
2021Q2,2021,2,منطقة الرياض,Riyadh,Residential,14,5980865.58,3207.790175,شقة
2020Q3,2020,3,منطقة الرياض,Riyadh,Residential,7,2039895.78,2028.797701,شقة
2023Q3,2023,3,منطقة الرياض,Riyadh,Residential,128,107494307.59,5854.148045,شقة
2019Q4,2019,4,منطقة الرياض,Riyadh,Residential,3,1600275.53,,شقة
2022Q4,2022,4,منطقة الرياض,Riyadh,Residential,77,68341796.79,6041.135186,شقة
2019Q1,2019,1,منطقة الرياض,Riyadh,Residential,4,1099000.0,,شقة
2022Q1,2022,1,منطقة الرياض,Riyadh,Residential,45,32665504.0,4474.002377,شقة
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,21,6198927.68,2025.00297,شقة
2018Q3,2018,3,منطقة الرياض,Riyadh,Residential,25,7058044.88,1959.709618,شقة
2022Q4,2022,4,منطقة الرياض,Riyadh,Residential,2,2481000.0,,شقة
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,5,3563899.0,,شقة
2022Q1,2022,1,المنطقة الشرقية,Dammam,Residential,28,24442470.0,2694.162968,شقة
2022Q2,2022,2,المنطقة الشرقية,Dammam,Residential,12,10451922.0,2709.619962,شقة
2021Q3,2021,3,المنطقة الشرقية,Dammam,Residential,4,2865687.0,,شقة
2020Q4,2020,4,المنطقة الشرقية,Dammam,Residential,3,1570000.0,,شقة
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,1,527000.0,,شقة
2020Q2,2020,2,المنطقة الشرقية,Dammam,Residential,2,1742500.0,,شقة
2023Q2,2023,2,المنطقة الشرقية,Dammam,Residential,2,1495000.0,,شقة
2022Q3,2022,3,المنطقة الشرقية,Dammam,Residential,8,6347958.0,3270.26581,شقة
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,11,6655576.92,2999.71067,شقة
2020Q3,2020,3,المنطقة الشرقية,Dammam,Residential,21,10948631.25,2825.167436,شقة
2023Q3,2023,3,المنطقة الشرقية,Dammam,Residential,8,5896477.25,3351.103105,شقة
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,10,5622005.64,3100.478566,شقة
2022Q1,2022,1,المنطقة الشرقية,Dammam,Residential,37,29938185.0,3347.554811,شقة
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,2,8100021.0,,فيلا
2018Q3,2018,3,المنطقة الشرقية,Dammam,Residential,1,1500000.0,,فيلا
2023Q3,2023,3,المنطقة الشرقية,Dammam,Residential,8,6534028.59,3126.268782,فيلا
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,28,30839776.28,3490.431644,فيلا
2022Q1,2022,1,المنطقة الشرقية,Dammam,Residential,38,46485094.41,3367.192633,فيلا
2019Q2,2019,2,منطقة الرياض,Riyadh,Residential,1,450000.0,,شقة
2022Q2,2022,2,منطقة الرياض,Riyadh,Residential,2,1130000.0,,شقة
2023Q2,2023,2,منطقة مكة المكرمة,Jeddah,Residential,1,100000.0,,شقة
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,245,283308294.0,3456.026547,فيلا
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,4,2248700.0,,شقة
2020Q3,2020,3,المنطقة الشرقية,Dammam,Residential,2,1309000.0,,شقة
2022Q2,2022,2,المنطقة الشرقية,Dammam,Residential,17,12986285.17,3239.951453,شقة
2021Q3,2021,3,المنطقة الشرقية,Dammam,Residential,7,4224000.0,2836.071379,شقة
2020Q4,2020,4,المنطقة الشرقية,Dammam,Residential,21,14332948.0,2976.643377,شقة
2023Q2,2023,2,المنطقة الشرقية,Dammam,Residential,17,10014006.83,3338.973118,شقة
2022Q3,2022,3,المنطقة الشرقية,Dammam,Residential,22,11137924.78,3165.408569,شقة
2018Q2,2018,2,المنطقة الشرقية,Dammam,Residential,5,4175857.04,,فيلا
2021Q2,2021,2,المنطقة الشرقية,Dammam,Residential,71,62703219.0,2691.553798,فيلا
2020Q3,2020,3,المنطقة الشرقية,Dammam,Residential,29,29935570.17,2975.209562,فيلا
2019Q4,2019,4,المنطقة الشرقية,Dammam,Residential,30,43904882.88,2415.216257,فيلا
2019Q1,2019,1,المنطقة الشرقية,Dammam,Residential,26,30908898.86,2445.411298,فيلا
2022Q2,2022,2,المنطقة الشرقية,Dammam,Residential,75,93629919.07,3543.240791,فيلا
2021Q3,2021,3,المنطقة الشرقية,Dammam,Residential,37,38436597.63,2939.051176,فيلا
2020Q4,2020,4,المنطقة الشرقية,Dammam,Residential,76,82902688.78,2966.042491,فيلا
2020Q1,2020,1,المنطقة الشرقية,Dammam,Residential,26,25397529.88,2473.612555,فيلا
2023Q3,2023,3,المنطقة الشرقية,Dammam,Residential,142,159678523.79,3362.995253,فيلا
2022Q4,2022,4,المنطقة الشرقية,Dammam,Residential,284,343165746.15,3489.779121,فيلا
2019Q2,2019,2,المنطقة الشرقية,Dammam,Residential,18,20321931.56,2227.237815,فيلا
2018Q3,2018,3,المنطقة الشرقية,Dammam,Residential,8,10793657.06,1809.49098,فيلا
2023Q1,2023,1,المنطقة الشرقية,Dammam,Residential,17,23820759.07,2740.443335,فيلا
2023Q2,2023,2,المنطقة الشرقية,Dammam,Residential,13,13119430.85,2571.99575,فيلا
2021Q3,2021,3,منطقة الرياض,Riyadh,Residential,19,11133917.0,4302.386622,شقة
